date,open,high,low,close,5ma,20ma,60ma,120ma,trading
2019-09-25,"12,946","12,978","12,137","12,169","12,881.20","12,962.20","14,195.92","15,724.89","868,511"
2019-09-26,"12,299","12,363","11,651","12,007","12,654.60","12,958.95","14,099.90","15,672.57","444,183"
2019-09-27,"11,910","12,428","11,878","12,428","12,505.60","12,952.45","14,008.73","15,623.48","368,719"
2019-09-30,"12,299","12,461","12,040","12,266","12,369.60","12,920.05","13,912.17","15,573.84","224,780"
2019-10-01,"12,137","12,622","12,137","12,461","12,266.20","12,890.95","13,819.40","15,524.22","248,009"
2019-10-02,"12,299","12,363","12,072","12,105","12,253.40","12,844.05","13,728.25","15,468.66","213,393"
2019-10-04,"12,040","12,169","11,619","11,651","12,182.20","12,769.60","13,652.72","15,412.02","478,785"
2019-10-07,"11,749","11,846","11,231","11,263","11,949.20","12,672.50","13,577.73","15,349.72","446,404"
2019-10-08,"11,263","12,105","11,263","12,105","11,917.00","12,612.65","13,515.17","15,295.51","683,616"
2019-10-10,"12,040","12,363","11,910","12,137","11,852.20","12,562.50","13,448.28","15,242.11","261,599"
2019-10-11,"12,169","12,331","11,910","11,943","11,819.80","12,518.80","13,365.22","15,187.90","167,302"
2019-10-14,"12,072","12,331","12,007","12,266","11,942.80","12,483.20","13,285.38","15,136.11","217,689"
2019-10-15,"12,299","12,558","12,105","12,558","12,201.80","12,467.05","13,212.03","15,090.53","309,281"
2019-10-16,"12,784","12,784","12,428","12,461","12,273.00","12,426.60","13,142.45","15,041.45","325,901"
2019-10-17,"12,525","12,525","11,943","12,072","12,260.00","12,360.25","13,068.55","14,990.74","415,774"
2019-10-18,"12,105","12,622","12,072","12,266","12,324.60","12,319.75","12,996.80","14,943.27","506,818"
2019-10-21,"12,396","12,428","12,007","12,105","12,292.40","12,268.00","12,920.22","14,895.80","260,788"
2019-10-22,"12,169","12,525","11,910","12,525","12,285.80","12,235.60","12,859.80","14,851.83","494,874"
2019-10-23,"12,590","12,687","12,461","12,622","12,318.00","12,219.40","12,801.00","14,811.92","493,608"
2019-10-24,"12,784","13,367","12,396","12,461","12,395.80","12,193.55","12,752.47","14,767.15","1,272,924"
2019-10-25,"12,655","12,914","12,558","12,817","12,506.00","12,225.95","12,713.63","14,727.51","450,146"
2019-10-28,"12,946","13,561","12,914","13,464","12,777.80","12,298.80","12,701.77","14,688.94","1,006,875"
2019-10-29,"13,690","13,723","13,205","13,334","12,939.60","12,344.10","12,689.90","14,649.56","519,117"
2019-10-30,"13,270","13,464","13,108","13,302","13,075.60","12,395.90","12,675.87","14,613.68","320,619"
2019-10-31,"13,334","13,626","13,237","13,464","13,276.20","12,446.05","12,671.55","14,582.13","351,180"
2019-11-01,"13,464","13,496","13,076","13,270","13,366.80","12,504.30","12,667.23","14,556.78","217,918"
2019-11-04,"13,399","14,014","13,399","13,820","13,438.00","12,612.75","12,695.82","14,536.01","575,390"
2019-11-05,"13,820","13,982","13,658","13,723","13,515.80","12,735.75","12,723.87","14,520.37","298,112"
2019-11-06,"13,723","13,852","13,561","13,690","13,593.40","12,815.00","12,742.20","14,502.83","317,055"
2019-11-07,"13,690","13,755","13,140","13,237","13,548.00","12,870.00","12,743.27","14,472.63","373,922"
2019-11-08,"13,432","13,723","13,334","13,464","13,586.80","12,946.05","12,751.37","14,448.35","247,428"
2019-11-11,"13,399","13,529","13,043","13,205","13,463.80","12,993.00","12,753.52","14,421.11","184,016"
2019-11-12,"13,205","13,302","13,076","13,237","13,366.60","13,026.95","12,762.13","14,399.26","131,144"
2019-11-13,"13,270","13,270","12,881","12,946","13,217.80","13,051.20","12,764.28","14,374.72","233,804"
2019-11-14,"12,946","13,140","12,752","13,011","13,172.60","13,098.15","12,773.45","14,349.37","179,585"
2019-11-15,"13,011","13,334","12,849","13,334","13,146.60","13,151.55","12,789.08","14,329.13","238,613"
2019-11-18,"13,496","13,496","13,205","13,367","13,179.00","13,214.65","12,798.25","14,312.95","194,121"
2019-11-19,"13,334","13,334","13,043","13,205","13,172.60","13,248.65","12,802.03","14,292.18","194,994"
2019-11-20,"13,076","13,205","12,817","12,817","13,146.80","13,258.40","12,803.65","14,266.03","313,990"
2019-11-21,"12,817","12,881","12,428","12,461","13,036.80","13,258.40","12,799.33","14,239.33","333,347"
2019-11-22,"12,461","13,011","12,461","12,817","12,933.40","13,258.40","12,815.52","14,211.55","243,113"
2019-11-25,"12,849","13,076","12,849","12,978","12,855.60","13,234.10","12,830.62","14,182.68","145,167"
2019-11-26,"12,978","13,205","12,881","13,205","12,855.60","13,227.65","12,841.40","14,155.18","212,264"
2019-11-27,"13,140","13,237","12,914","12,946","12,881.40","13,209.85","12,841.93","14,119.03","165,596"
2019-11-28,"12,881","13,076","12,817","12,914","12,972.00","13,182.35","12,839.78","14,083.17","131,167"
2019-11-29,"12,881","12,946","12,687","12,687","12,946.00","13,153.20","12,833.85","14,043.25","157,688"
2019-12-02,"12,687","12,946","12,655","12,817","12,913.80","13,103.05","12,828.47","14,004.96","98,227"
2019-12-03,"12,525","12,687","12,428","12,493","12,771.40","13,041.55","12,816.60","13,963.69","214,028"
2019-12-04,"12,428","12,428","12,072","12,105","12,603.20","12,962.30","12,796.65","13,921.35","288,667"
2019-12-05,"12,137","12,299","11,943","12,105","12,441.40","12,905.70","12,779.40","13,876.58","189,251"
2019-12-06,"12,105","12,525","12,105","12,493","12,402.60","12,857.15","12,774.00","13,836.40","165,554"
2019-12-09,"12,622","13,367","12,622","13,270","12,493.20","12,860.40","12,778.87","13,801.61","577,154"
2019-12-10,"13,464","13,496","13,011","13,043","12,603.20","12,850.70","12,781.57","13,769.78","266,370"
2019-12-11,"12,978","13,302","12,946","13,108","12,803.80","12,858.80","12,778.87","13,737.15","223,761"
2019-12-12,"13,140","13,302","13,076","13,140","13,010.80","12,865.25","12,774.55","13,701.55","362,133"
2019-12-13,"13,464","13,529","13,140","13,367","13,185.60","12,866.90","12,779.40","13,669.99","368,214"
2019-12-16,"13,367","13,464","13,076","13,173","13,166.20","12,857.20","12,779.95","13,633.58","260,993"
2019-12-17,"13,205","13,302","13,108","13,237","13,205.00","12,858.80","12,781.02","13,599.33","250,351"
2019-12-18,"13,302","13,302","12,784","12,881","13,159.60","12,862.00","12,779.93","13,565.61","410,089"
2019-12-19,"12,849","13,108","12,720","12,914","13,114.40","12,884.65","12,778.87","13,531.36","257,808"
2019-12-20,"12,946","13,043","12,817","12,881","13,017.20","12,887.85","12,790.73","13,493.33","197,198"
2019-12-23,"12,881","12,946","12,493","12,817","12,946.00","12,879.80","12,804.23","13,452.07","303,127"
2019-12-24,"12,881","13,237","12,849","12,946","12,887.80","12,866.85","12,812.87","13,410.80","447,013"
2019-12-26,"13,043","13,140","12,881","13,140","12,939.60","12,876.55","12,827.43","13,369.80","326,011"
2019-12-27,"13,140","13,917","13,108","13,917","13,140.20","12,926.70","12,851.70","13,335.55","1,117,666"
2019-12-30,"14,111","14,726","14,111","14,532","13,470.40","13,018.95","12,892.15","13,310.20","1,077,854"
2020-01-02,"14,597","14,856","14,273","14,791","13,865.20","13,117.65","12,944.48","13,298.60","623,562"
2020-01-03,"14,759","14,759","14,403","14,564","14,188.80","13,221.20","12,999.50","13,288.62","443,667"
2020-01-06,"14,144","14,888","14,014","14,726","14,506.00","13,352.25","13,043.18","13,279.18","700,990"
2020-01-07,"14,661","14,985","14,467","14,500","14,622.60","13,472.00","13,082.57","13,265.43","415,684"
2020-01-08,"14,403","14,500","13,820","13,917","14,499.60","13,543.20","13,115.47","13,240.34","721,077"
2020-01-09,"14,467","14,856","14,273","14,856","14,512.60","13,622.50","13,158.63","13,222.01","614,585"
2020-01-10,"15,050","15,535","14,888","15,276","14,655.00","13,734.15","13,203.93","13,207.98","983,050"
2020-01-13,"15,341","15,503","15,017","15,147","14,739.20","13,836.10","13,248.70","13,195.58","554,928"
2020-01-14,"15,438","15,665","14,920","15,017","14,842.60","13,929.95","13,297.78","13,183.17","574,635"
2020-01-15,"15,050","15,082","14,759","14,953","15,049.80","14,009.25","13,342.57","13,169.68","337,511"
2020-01-16,"14,888","15,179","14,888","14,985","15,075.60","14,099.85","13,390.57","13,155.39","245,305"
2020-01-17,"15,179","15,309","14,888","14,888","14,998.00","14,182.40","13,429.95","13,144.88","342,447"
2020-01-20,"14,953","15,373","14,953","15,179","15,004.40","14,297.30","13,472.57","13,136.78","624,926"
2020-01-21,"15,082","15,179","14,629","14,726","14,946.20","14,387.90","13,510.32","13,131.39","487,315"
2020-01-22,"14,823","14,920","14,661","14,759","14,907.40","14,481.80","13,542.68","13,128.16","377,257"
2020-01-23,"14,791","15,115","14,629","14,694","14,849.20","14,575.65","13,563.18","13,132.48","544,860"
2020-01-28,"13,917","14,176","13,561","13,917","14,655.00","14,624.20","13,572.90","13,131.40","859,838"
2020-01-29,"14,111","14,144","13,690","13,788","14,376.80","14,656.60","13,581.00","13,128.43","412,103"
2020-01-30,"14,079","14,403","13,723","13,755","14,182.60","14,648.50","13,585.85","13,128.70","569,640"
2020-01-31,"13,949","14,014","13,237","13,270","13,884.80","14,585.40","13,585.85","13,126.54","460,351"
2020-02-03,"12,978","15,632","12,817","14,759","13,897.80","14,583.80","13,601.50","13,148.66","4,702,069"
2020-02-04,"15,406","15,503","14,726","15,179","14,150.20","14,614.55","13,625.77","13,174.82","1,353,864"
2020-02-05,"15,600","15,827","14,953","15,373","14,467.20","14,646.90","13,653.82","13,198.01","1,919,745"
2020-02-06,"15,147","16,150","15,115","16,085","14,933.20","14,726.15","13,701.28","13,222.28","1,705,018"
2020-02-07,"16,636","17,024","16,344","16,668","15,612.80","14,863.70","13,754.68","13,253.03","2,564,457"
2020-02-10,"16,344","16,992","16,215","16,700","16,001.00","14,955.90","13,812.93","13,283.23","1,107,945"
2020-02-11,"16,959","18,189","16,830","17,995","16,564.20","15,091.85","13,892.23","13,327.18","3,645,152"
2020-02-12,"18,060","18,481","17,801","18,027","17,095.00","15,235.85","13,976.92","13,370.60","1,669,483"
2020-02-13,"18,060","18,481","17,833","18,092","17,496.40","15,389.60","14,061.60","13,417.53","1,169,777"
2020-02-14,"18,222","18,545","17,801","17,898","17,742.40","15,536.85","14,137.67","13,463.38","1,013,392"
2020-02-17,"17,477","17,898","17,056","17,704","17,943.20","15,672.80","14,209.95","13,504.10","1,129,285"
2020-02-18,"17,510","17,768","16,959","17,024","17,749.00","15,779.60","14,273.60","13,537.82","1,024,238"
2020-02-19,"17,412","17,574","16,700","17,218","17,587.20","15,881.55","14,346.95","13,575.30","853,579"
2020-02-20,"17,283","17,445","16,603","17,380","17,444.80","16,014.25","14,428.93","13,614.13","1,072,619"
2020-02-21,"16,895","17,121","16,377","16,571","17,179.40","16,104.85","14,491.50","13,653.51","906,539"
2020-02-24,"15,827","16,377","15,794","15,891","16,816.80","16,164.70","14,540.05","13,685.33","1,065,979"
2020-02-25,"15,794","16,442","15,665","16,312","16,674.40","16,284.45","14,591.83","13,716.62","793,421"
2020-02-26,"15,859","16,280","15,794","16,118","16,454.40","16,400.95","14,644.70","13,743.32","590,910"
2020-02-27,"16,085","16,474","15,406","15,438","16,066.00","16,485.10","14,686.77","13,763.28","728,918"
2020-02-28,"15,017","15,373","14,661","14,726","15,697.00","16,557.90","14,720.75","13,777.30","903,744"
2020-03-02,"14,953","15,632","14,629","15,535","15,625.80","16,596.70","14,766.05","13,797.26","815,253"
2020-03-03,"16,183","16,215","15,373","15,438","15,451.00","16,609.65","14,815.13","13,815.87","769,625"
2020-03-04,"15,179","16,150","15,147","16,085","15,444.40","16,645.25","14,881.47","13,839.06","800,266"
2020-03-05,"16,442","16,474","15,827","16,085","15,573.80","16,645.25","14,947.80","13,863.60","621,050"
2020-03-06,"15,762","15,924","15,503","15,827","15,794.00","16,603.20","15,003.37","13,888.68","479,029"
2020-03-09,"15,373","15,471","14,694","14,888","15,664.60","16,512.60","15,030.33","13,904.60","659,604"
2020-03-10,"14,661","15,373","14,500","15,341","15,645.20","16,379.90","15,068.63","13,925.10","911,599"
2020-03-11,"15,373","15,373","14,500","14,629","15,354.00","16,210.00","15,093.98","13,936.43","653,486"
2020-03-12,"14,403","14,694","13,399","13,690","14,875.00","15,989.90","15,103.15","13,938.85","1,067,915"
2020-03-13,"12,655","13,464","11,360","12,558","14,221.20","15,722.90","15,089.67","13,934.53","1,700,337"
2020-03-16,"12,946","13,140","11,684","11,684","13,580.40","15,421.90","15,064.85","13,922.40","957,996"
2020-03-17,"10,778","12,363","10,778","12,299","12,972.00","15,185.65","15,049.22","13,915.12","1,099,279"
2020-03-18,"12,428","12,493","11,069","11,069","12,260.00","14,878.20","15,019.02","13,899.48","886,422"
2020-03-19,"11,457","11,619","8,933","8,998","11,321.60","14,459.10","14,953.75","13,866.31","1,718,154"
2020-03-20,"9,612","10,454","9,289","10,454","10,900.80","14,153.25","14,913.30","13,852.02","1,164,925"
2020-03-23,"9,807","10,422","9,483","9,839","10,531.80","13,850.65","14,863.67","13,833.95","975,865"
2020-03-24,"10,454","10,810","10,163","10,810","10,234.00","13,575.55","14,828.07","13,820.47","940,959"
2020-03-25,"11,522","11,781","10,972","11,425","10,305.20","13,340.90","14,799.48","13,813.46","987,174"
2020-03-26,"11,490","11,781","11,069","11,166","10,738.80","13,127.30","14,753.63","13,802.67","927,670"
2020-03-27,"11,684","11,716","10,810","11,231","10,894.20","12,952.55","14,698.62","13,795.38","868,830"
2020-03-30,"10,778","11,457","10,745","11,425","11,211.40","12,747.05","14,642.52","13,793.50","485,043"
2020-03-31,"11,684","11,684","11,231","11,522","11,353.80","12,551.25","14,591.82","13,795.66","672,983"
2020-04-01,"11,328","12,105","11,166","11,198","11,308.40","12,306.90","14,533.02","13,788.10","908,484"
2020-04-02,"11,393","11,684","11,004","11,651","11,405.40","12,085.20","14,485.53","13,784.05","591,389"
2020-04-03,"12,072","12,169","11,522","11,749","11,509.00","11,881.30","14,449.40","13,782.43","927,562"
2020-04-06,"11,813","12,266","11,554","12,266","11,677.20","11,750.20","14,406.23","13,782.43","935,771"
2020-04-07,"12,881","12,881","12,299","12,590","11,890.80","11,612.65","14,361.47","13,782.70","1,188,231"
2020-04-08,"12,493","13,108","12,363","12,687","12,188.60","11,515.55","14,320.47","13,784.58","1,147,985"
2020-04-09,"13,011","13,108","12,687","12,720","12,402.40","11,467.05","14,282.18","13,789.98","643,717"
2020-04-10,"12,817","12,817","12,202","12,590","12,570.60","11,468.65","14,242.80","13,792.68","558,826"
2020-04-13,"12,525","12,525","12,072","12,072","12,531.80","11,488.05","14,194.25","13,792.41","559,140"
2020-04-14,"12,558","12,849","12,428","12,655","12,544.80","11,505.85","14,157.03","13,793.49","864,032"
2020-04-16,"12,687","13,205","12,493","13,076","12,622.60","11,606.20","14,121.98","13,797.28","966,508"
2020-04-17,"13,496","13,723","13,302","13,432","12,765.00","11,827.90","14,100.42","13,805.37","899,306"
2020-04-20,"13,432","13,561","13,205","13,302","12,907.40","11,970.30","14,076.13","13,809.41","561,528"
2020-04-21,"13,140","13,334","12,590","13,043","13,101.60","12,130.50","14,048.62","13,805.90","751,856"
2020-04-22,"12,687","13,043","12,590","12,946","13,159.80","12,237.30","14,032.43","13,802.67","406,594"
2020-04-23,"13,205","13,237","12,914","13,140","13,172.60","12,323.05","14,021.63","13,801.32","435,258"
2020-04-24,"12,978","13,043","12,752","12,849","13,056.00","12,407.20","14,006.53","13,796.19","292,506"
2020-04-27,"12,978","13,108","12,784","13,011","12,997.80","12,496.20","14,002.22","13,794.03","275,940"
2020-04-28,"13,237","13,302","12,849","12,946","12,978.40","12,572.25","13,972.00","13,786.75","318,231"
2020-04-29,"13,011","13,076","12,881","13,076","13,004.40","12,649.95","13,936.95","13,781.36","256,232"
2020-05-04,"12,817","13,140","12,752","12,914","12,959.20","12,735.75","13,895.97","13,774.89","219,220"
2020-05-06,"13,076","13,173","12,849","13,173","13,024.00","12,811.85","13,847.43","13,774.36","291,948"
2020-05-07,"13,076","13,334","13,043","13,270","13,075.80","12,887.90","13,790.80","13,772.74","355,801"
2020-05-08,"13,432","13,723","13,270","13,626","13,211.80","12,955.90","13,739.57","13,776.25","539,404"
2020-05-11,"13,820","13,852","13,367","13,367","13,270.00","12,994.75","13,662.43","13,777.33","426,046"
2020-05-12,"13,367","13,432","12,946","13,205","13,328.20","13,020.65","13,582.07","13,779.49","366,514"
2020-05-13,"12,978","15,632","12,946","14,661","13,625.80","13,117.70","13,524.88","13,793.24","3,580,609"
2020-05-14,"14,629","14,726","14,144","14,338","13,839.40","13,205.10","13,465.55","13,801.61","798,713"
2020-05-15,"14,500","14,532","13,917","14,370","13,988.20","13,320.00","13,409.98","13,809.97","513,368"
2020-05-18,"14,467","15,244","14,305","15,017","14,318.20","13,438.10","13,376.53","13,825.07","1,439,487"
2020-05-19,"15,406","15,568","14,920","15,017","14,680.60","13,535.15","13,339.85","13,843.40","749,977"
2020-05-20,"15,017","15,471","14,791","15,438","14,836.00","13,635.45","13,307.48","13,868.21","644,613"
